"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.category","event.created","event.dataset","event.ingested","event.kind","event.module","event.original","event.outcome","event.timezone","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.method","http.response.body.bytes","http.response.status_code","http.version","input.type","log.file.path","log.offset","nginx.access.remote_ip_list","related.ip","service.type","source.address","source.ip","traefik.access.user_agent.name","traefik.access.user_agent.original","url.extension","url.original","url.original.text","url.path","user_agent.device.name","user_agent.name","user_agent.original","user_agent.original.text"
"Oct 24, 2022 @ 07:34:17.000",X7fFCYQBSPzQqAiXpdSm,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:17.742","nginx.access","Oct 24, 2022 @ 07:34:18.789",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""POST /sdk HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",POST,162B,404,"1.1",log,"/var/log/nginx/access.log","1,861,702","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/sdk","/sdk","/sdk",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",YLfFCYQBSPzQqAiXpdSm,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:17.742","nginx.access","Oct 24, 2022 @ 07:34:18.789",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""ZNBR / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",ZNBR,166B,405,"1.1",log,"/var/log/nginx/access.log","1,861,866","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",YbfFCYQBSPzQqAiXpdSm,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:17.742","nginx.access","Oct 24, 2022 @ 07:34:18.789",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""GET /evox/about HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,162B,404,"1.1",log,"/var/log/nginx/access.log","1,862,027","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/evox/about","/evox/about","/evox/about",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",YrfFCYQBSPzQqAiXpdSm,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:17.742","nginx.access","Oct 24, 2022 @ 07:34:18.789",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""OPTIONS / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",OPTIONS,166B,405,"1.1",log,"/var/log/nginx/access.log","1,862,197","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",Y7fFCYQBSPzQqAiXpdSm,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:17.742","nginx.access","Oct 24, 2022 @ 07:34:18.790",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""PROPFIND / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",PROPFIND,166B,405,"1.1",log,"/var/log/nginx/access.log","1,862,361","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",ZLfFCYQBSPzQqAiXpdSm,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:17.742","nginx.access","Oct 24, 2022 @ 07:34:18.790",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""GET /HNAP1 HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,162B,404,"1.1",log,"/var/log/nginx/access.log","1,862,526","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/HNAP1","/HNAP1","/HNAP1",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",ZbfFCYQBSPzQqAiXqdRk,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:18.743","nginx.access","Oct 24, 2022 @ 07:34:19.746",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""GET / HTTP/1.1"" 200 810 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",success,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,810B,200,"1.1",log,"/var/log/nginx/access.log","1,862,691","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",ZrfFCYQBSPzQqAiXqdRk,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:18.743","nginx.access","Oct 24, 2022 @ 07:34:19.746",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""OPTIONS / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",OPTIONS,166B,405,"1.1",log,"/var/log/nginx/access.log","1,862,851","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",Z7fFCYQBSPzQqAiXqdRk,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:18.743","nginx.access","Oct 24, 2022 @ 07:34:19.746",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""GET / HTTP/1.1"" 200 810 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",success,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,810B,200,"1.1",log,"/var/log/nginx/access.log","1,863,015","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",aLfFCYQBSPzQqAiXqdRk,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:18.743","nginx.access","Oct 24, 2022 @ 07:34:19.746",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""OPTIONS / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",OPTIONS,166B,405,"1.1",log,"/var/log/nginx/access.log","1,863,175","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 07:34:17.000",abfFCYQBSPzQqAiXqdRk,".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 07:34:18.743","nginx.access","Oct 24, 2022 @ 07:34:19.747",event,nginx,"192.168.207.142 - - [24/Oct/2022:11:34:17 +0000] ""HEAD / HTTP/1.1"" 200 0 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",success,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",HEAD,0B,200,"1.1",log,"/var/log/nginx/access.log","1,863,339","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","MbemCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.425",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""PROPFIND / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",PROPFIND,166B,405,"1.1",log,"/var/log/nginx/access.log",82,"192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","MremCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.439",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""PROPFIND / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",PROPFIND,166B,405,"1.1",log,"/var/log/nginx/access.log",247,"192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","M7emCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.441",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""GET /nmaplowercheck1666609189 HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,162B,404,"1.1",log,"/var/log/nginx/access.log",412,"192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/nmaplowercheck1666609189","/nmaplowercheck1666609189","/nmaplowercheck1666609189",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","NLemCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.444",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""OPTIONS / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",OPTIONS,166B,405,"1.1",log,"/var/log/nginx/access.log",596,"192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","NbemCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.446",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""OPTIONS / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",OPTIONS,166B,405,"1.1",log,"/var/log/nginx/access.log",760,"192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","NremCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.455",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""GET /.git/HEAD HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,162B,404,"1.1",log,"/var/log/nginx/access.log",924,"192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","git/HEAD","/.git/HEAD","/.git/HEAD","/.git/HEAD",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","N7emCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.459",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""GET /robots.txt HTTP/1.1"" 404 162 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",GET,162B,404,"1.1",log,"/var/log/nginx/access.log","1,093","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)",txt,"/robots.txt","/robots.txt","/robots.txt",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 24, 2022 @ 06:59:49.000","OLemCYQBSPzQqAiXGqZ_",".ds-filebeat-8.3.3-2022.10.24-000001","-","a69ac8da-ed3f-433a-8aef-d52c83724d9f",web,"d5242a58-c49b-4b15-bc66-4e1016f5963b",web,filebeat,"8.3.3","1.12.0",web,"Oct 24, 2022 @ 06:59:50.421","nginx.access","Oct 24, 2022 @ 06:59:51.461",event,nginx,"192.168.207.142 - - [24/Oct/2022:10:59:49 +0000] ""OPTIONS / HTTP/1.1"" 405 166 ""-"" ""Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)""",failure,"+00:00",access,access,"x86_64",false,web,0d71a11eed4745ffa8928a1f03c074f7,"172.16.0.3","02:42:ac:10:00:03",web,jammy,debian,"5.15.0-30-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",OPTIONS,166B,405,"1.1",log,"/var/log/nginx/access.log","1,263","192.168.207.142","192.168.207.142",nginx,"192.168.207.142","192.168.207.142",Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","-","/","/","/",Other,Other,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
